row_id,planet_name,num_stars,num_planets,num_moons,orbital_period,radius_in_earth,mass_in_earth,planet_mass,eccentricity,equilibrium_temp_K,st_eff_temp_k,st_radius,st_mass
3150,Kepler-1845 b,1,1,0,11.60653061,,,,,,4836.97,0.73,0.79
3151,Kepler-1846 b,1,1,0,14.82009983,1.764,,,,,4825,0.73,0.79
3152,Kepler-1847 b,1,1,0,11.1296971,,,,,,5892,1.08,1.07
3153,Kepler-1848 b,1,1,0,5.60402307,,,,,,4772,0.81,0.77
3154,Kepler-1849 b,1,1,0,57.2932309,,,,,,4687,0.71,0.75
3155,Kepler-185 b,1,2,0,1.632916,1.28,,,0,1271,5174,0.78,0.77
3156,Kepler-185 c,1,2,0,20.72903996,,,,,,5071,0.72,0.85
3157,Kepler-1850 b,1,1,0,1.38578774,,,,,,4337,0.7,0.68
3158,Kepler-1851 b,1,1,0,12.02298773,18.49,,,0,776,5982,0.88,0.97
3159,Kepler-1852 b,1,1,0,7.971054,1.63,,,0,723,5119,0.74,0.77
3160,Kepler-1853 b,1,1,0,48.88848017,,,,,,4765,0.77,0.77
3161,Kepler-1854 b,1,1,0,39.8312536,1.46,,,0,420,5026,0.76,0.8
3162,Kepler-1855 b,1,1,0,0.72733175,0.67,,,0,849,3460,0.36,0.39
3163,Kepler-1856 b,1,1,0,1.30200005,1.734,,,,,4948,0.82,0.78
3164,Kepler-1857 b,1,1,0,8.94337724,,,,,,6147,1.12,1.17
3165,Kepler-1858 b,1,1,0,88.0708,1.99,,,0,310,5070,0.69,0.79
3166,Kepler-1859 b,1,2,0,2.72959995,1.583,,,,,5887,1.24,1.09
3167,Kepler-1859 c,1,2,0,3.59645081,,,,,,5845.23,1.16,1.05
3168,Kepler-186 b,1,5,0,3.88678936,1.05,,,0,578,3761,0.46,0.48
3169,Kepler-186 c,1,5,0,7.26737224,1.26,,,,,3876,0.55,0.54
3170,Kepler-186 d,1,5,0,13.34300789,1.53,,,0,383,3761,0.46,0.48
3171,Kepler-186 e,1,5,0,22.40788397,1.18,,,,,3876,0.55,0.54
3172,Kepler-186 f,1,5,0,129.9459,1.11,,,,,3788,0.47,0.48
3173,Kepler-1860 b,1,1,0,12.73726137,0.89,,,0,715,5650,0.87,0.97
3174,Kepler-1861 b,1,1,0,40.0311126,,,,,,5783.31,1.41,1.04
3175,Kepler-1862 b,1,1,0,16.05727,2.2,,,0,652,5657,0.83,0.94
3176,Kepler-1863 b,1,1,0,44.99760056,2.263,,,,,5871,0.98,1.1
3177,Kepler-1864 b,1,1,0,3.881501,0.61,,,0,1194,5900,1.01,0.99
3178,Kepler-1865 b,1,1,0,2.52401812,1.56,,,0,1203,5420,0.87,0.85
3179,Kepler-1866 b,1,1,0,11.66009998,2.082,,,,,5791,1.08,1.03
3180,Kepler-1867 b,1,1,0,9.88736642,,,,,,5603.03,1.37,0.99
3181,Kepler-1868 b,1,1,0,211.03814,3.6,,,0,216,4722,0.65,0.67
3182,Kepler-1869 b,1,2,0,8.16736031,1.12,,,,,5808,0.9,0.99
3183,Kepler-1869 c,1,2,0,1.7168288,,,,,,5770,0.94,1.03
3184,Kepler-187 b,1,2,0,4.938864,1.41,,,,,6105,1.29,
3185,Kepler-187 c,1,2,0,10.64030282,,,,,,6030,1.62,1.12
3186,Kepler-1870 b,1,1,0,3.60694153,2.03,,,0,1178,5587,0.98,0.81
3187,Kepler-1871 b,1,1,0,1.9527091,2.3,,,0,1363,5659,0.9,0.91
3188,Kepler-1872 b,1,1,0,3.825904,3.7,,,0,969,5029,0.9,0.94
3189,Kepler-1873 b,1,1,0,0.558842,1.626,,,,,5151,0.79,0.9
3190,Kepler-1874 b,1,1,0,56.5732318,,,,,,,,
3191,Kepler-1875 b,1,1,0,34.4584231,2.01,,,0,554,6150,0.85,0.95
3192,Kepler-1876 b,1,1,0,6.99202013,0.98,,,,,6057,1.47,1.08
3193,Kepler-1877 b,1,1,0,2.37756991,0.624,,,,,5615,0.94,1.02
3194,Kepler-1878 b,1,1,0,4.44588291,1.96,,,0,1062,5918,0.86,0.95
3195,Kepler-1879 b,1,1,0,10.61340671,,,,,,5854.91,1.51,1.06
3196,Kepler-188 b,1,2,0,2.06190736,1.66,,,0,1562,6020,1.09,0.99
3197,Kepler-188 c,1,2,0,5.996535,3.08,,,0,1094,6020,1.09,0.99
3198,Kepler-1880 b,1,1,0,6.309229,1.71,,,0,650,4545,0.61,0.64
3199,Kepler-1881 b,1,1,0,159.3939972,2.981,,,,,5135,0.87,0.81
3200,Kepler-1882 b,1,1,0,13.7872576,1.74,,,0,1032,5888,1.96,1.34
3201,Kepler-1883 b,1,1,0,103.4269873,3.16,,,0,416,6208,1.02,1.09
3202,Kepler-1884 b,1,1,0,8.98826122,,,,,,6031,1.26,1.12
3203,Kepler-1885 b,1,1,0,2.52259057,,,,,,5280,0.98,0.91
3204,Kepler-1886 b,1,1,0,24.2762373,2.26,,,0,578,5735,0.83,0.92
3205,Kepler-1887 b,1,1,0,19.94752741,,,,,,5443,0.9,0.95
3206,Kepler-1888 b,1,1,0,11.39169531,,,,,,5426.1,1.74,0.95
3207,Kepler-1889 b,1,1,0,37.3037619,2.59,,,0,494,5641,0.82,0.85
3208,Kepler-189 b,1,2,0,10.39975603,,,,,,5073,0.77,0.85
3209,Kepler-189 c,1,2,0,20.13493,2.53,,,0,531,5220,0.72,0.82
3210,Kepler-1890 b,1,1,0,4.82059002,0.869,,,,,6046,1.4,1.02
3211,Kepler-1891 b,1,1,0,4.0223109,,,,,,5484.37,0.85,0.96
3212,Kepler-1892 b,1,1,0,6.3312784,1.48,,,0,821,5376,0.76,0.85
3213,Kepler-1893 b,1,1,0,4.17938195,1.6,,,0,1198,5632,1.16,0.93
3214,Kepler-1894 b,1,2,0,2.762634,1.21,,,0,1202,5740,0.86,0.96
3215,Kepler-1894 c,1,2,0,5.053618,1.17,,,0,982,5740,0.86,0.96
3216,Kepler-1895 b,1,1,0,6.07032548,1.36,,,0,789,5076,0.76,0.86
3217,Kepler-1896 b,1,1,0,44.8686,2.2,,,0,469,5878,0.82,1.05
3218,Kepler-1897 b,1,1,0,24.2204586,2.4,,,0,511,5172,0.78,0.86
3219,Kepler-1898 b,1,1,0,4.76559135,0.93,,,0,1168,5702,1.12,0.84
3220,Kepler-1899 b,1,1,0,4.09578199,1.64,,,0,851,4791,0.74,0.76
3221,Kepler-19 b,1,3,0,9.28696883,2.13,,,0,764,5543,0.81,0.89
3222,Kepler-19 c,1,3,0,160,,1906.9,1906.9,,,5541,0.85,0.94
3223,Kepler-19 d,1,3,0,62.95,,22.5,22.5,0.05,,5544,0.86,0.94
3224,Kepler-190 b,1,2,0,2.01999701,,,,,,5088,0.77,0.85
3225,Kepler-190 c,1,2,0,3.76304236,1.46,,,0,964,5239,0.79,0.87
3226,Kepler-1900 b,1,1,0,2.98618134,1.16,,,0,1356,6173,1.04,1.1
3227,Kepler-1901 b,1,1,0,3.48412534,1.39,,,0,1223,6018,0.97,1.06
3228,Kepler-1902 b,1,1,0,3.82222231,1.02,,,0,628,3854,0.53,0.53
3229,Kepler-1903 b,1,1,0,17.067644,,,,,,6069,1.27,1.13
3230,Kepler-1904 b,1,1,0,4.5770016,,,,,,3833,0.51,0.51
3231,Kepler-1905 b,1,1,0,3.423896,1.13,,,0,1188,5959,0.92,1.02
3232,Kepler-1906 b,1,1,0,7.36272124,,,,,,5723,1.34,1.02
3233,Kepler-1907 b,1,2,0,5.652507,0.83,,,0,837,5142,0.78,0.76
3234,Kepler-1907 c,1,2,0,14.86386959,9.05,,,0,621,5159,0.8,0.75
3235,Kepler-1909 b,1,1,0,2.39162484,0.96,,,0,1030,4935,0.69,0.66
3236,Kepler-191 b,1,3,0,9.939632,1.34,,,,,5282,0.79,
3237,Kepler-191 c,1,3,0,17.73842886,2.47,,,0,596,5105,0.87,0.81
3238,Kepler-191 d,1,3,0,5.94504355,,,,,,5144.15,0.78,0.87
3239,Kepler-1910 b,1,1,0,5.68879083,,,,,,,,
3240,Kepler-1911 b,1,1,0,5.9907999,1.011,,,,,5721,0.97,0.95
3241,Kepler-1912 b,1,1,0,6.05919881,,,,,,5641.52,0.99,1
3242,Kepler-1913 b,1,1,0,14.1959621,,,,,,6005,0.87,1.11
3243,Kepler-1914 b,1,1,0,30.8278245,2.42,,,0,585,5982,0.96,1.05
3244,Kepler-1915 b,1,1,0,13.8353959,3.78,,,0,809,6020,1.06,1.03
3245,Kepler-1916 b,1,1,0,31.2548347,2.43,,,0,646,6215,1.15,1.2
3246,Kepler-1917 b,1,1,0,12.90235874,1.49,,,0,675,5530,0.79,0.88
3247,Kepler-1918 b,1,1,0,47.0563327,2.57,,,0,497,5889,0.92,0.97
3248,Kepler-1919 b,1,1,0,37.8869482,2.33,,,0,479,5513,0.82,0.87
3249,Kepler-192 b,1,3,0,9.926733,2.29,,,0,739,5524,0.8,0.91
3250,Kepler-192 c,1,3,0,21.22341,2.08,,,0,572,5524,0.8,0.91
3251,Kepler-192 d,1,3,0,6.47027579,0.89,,,0,862,5543,0.81,0.89
3252,Kepler-1920 b,1,1,0,30.25418465,,,,,,5873.66,1.08,1.06
3253,Kepler-1921 b,1,2,0,20.0349456,2.3,,,0,968,6120,2,1.25
3254,Kepler-1921 c,1,2,0,3.15721989,1.687,,,,,6120,2,1.25
3255,Kepler-1922 b,1,1,0,13.2226208,1.47,,,0,740,5933,0.86,0.95
3256,Kepler-1923 b,1,1,0,52.607947,1.13,,,0,437,5751,0.77,0.83
3257,Kepler-1924 b,1,1,0,15.3317018,1.2,,,0,716,6028,0.84,0.89
3258,Kepler-1925 b,1,1,0,46.7169344,1.63,,,0,506,6003,0.93,1.02
3259,Kepler-1926 b,1,1,0,42.8774173,2.77,,,0,451,5256,0.83,0.77
3260,Kepler-1927 b,1,1,0,73.7502765,3.78,,,0,677,6056,2.48,1.41
3261,Kepler-1928 b,1,1,0,19.5777657,2.41,,,0,755,5839,1.17,0.89
3262,Kepler-1929 b,1,1,0,59.3627199,6.06,,,0,876,5897,4.01,1.68
3263,Kepler-193 b,1,2,0,,2.162,,,,,5976,1.03,
3264,Kepler-193 c,1,2,0,50.6985408,3.58,,,0,595,5876,1.46,1.09
3265,Kepler-1930 b,1,1,0,13.02678441,1.65,,,0,643,5083,0.84,0.84
3266,Kepler-1931 b,1,1,0,38.5752965,1.96,,,0,702,6478,1.4,1.12
3267,Kepler-1932 b,1,1,0,0.5241758,1.27,,,0,1891,5278,0.81,0.91
3268,Kepler-1933 b,1,1,0,4.94330596,,,,,,5742.17,0.88,1.03
3269,Kepler-1934 b,1,1,0,1.41975831,,,,,,5859.78,1.1,1.06
3270,Kepler-1935 b,1,1,0,3.9513822,64.89,,,0,1083,5570,0.9,0.84
3271,Kepler-1936 b,1,1,0,126.5561536,,,,,,6397.79,1.38,1.28
3272,Kepler-1937 b,1,1,0,9.6886646,3.18,,,0,1025,6450,1.22,1.18
3273,Kepler-1938 b,1,1,0,13.06242496,1.43,,,0,527,4522,0.66,0.65
3274,Kepler-1939 b,1,1,0,2.79064934,0.92,,,0,827,4358,0.62,0.64
3275,Kepler-194 b,1,3,0,,1.443,,,,,5710,1.01,
3276,Kepler-194 c,1,3,0,17.30787786,,,,,,5731,1.07,1.02
3277,Kepler-194 d,1,3,0,,2.334,,,,,5710,1.01,
3278,Kepler-1940 b,1,1,0,4.95060632,1.28,,,0,885,5431,0.72,0.8
3279,Kepler-1941 b,1,1,0,31.33510017,2.65,,,,,6404,1.14,1.18
3280,Kepler-1942 b,1,1,0,4.62602725,1.6,,,0,1011,5834,0.8,0.85
3281,Kepler-1943 b,1,1,0,4.85018974,1.1,,,0,1098,6032,0.97,1.05
3282,Kepler-1944 b,1,1,0,9.84262076,2.41,,,0,801,5585,0.97,1.06
3283,Kepler-1945 b,1,1,0,6.08003714,,,,,,,,
3284,Kepler-1946 b,1,1,0,3.03520869,3163.54,,,0,1143,5505,0.87,0.89
3285,Kepler-1947 b,1,1,0,6.96355103,1.44,,,0,1297,6040,1.69,0.98
3286,Kepler-1948 b,1,1,0,15.57129955,1.033,,,,,3872,0.56,0.58
3287,Kepler-1949 b,1,1,0,2.20829412,0.95,,,0,1472,6131,0.99,1.01
3288,Kepler-195 b,1,2,0,8.30784498,2.22,,,0,753,5324,0.79,0.88
3289,Kepler-195 c,1,2,0,34.0962295,1.76,,,0,470,5324,0.79,0.88
3290,Kepler-1950 b,1,1,0,10.7770462,1.06,,,0,753,5455,0.85,0.76
3291,Kepler-1951 b,1,1,0,20.6577602,0.88,,,0,624,5497,0.9,0.78
3292,Kepler-1952 b,1,1,0,27.21080017,1.239,,,,,5973,1.3,0.92
3293,Kepler-1953 b,1,1,0,6.24564633,1.06,,,0,731,4858,0.71,0.79
3294,Kepler-1954 b,1,1,0,5.88343,1.802,,,,,5840,0.85,0.94
3295,Kepler-1955 b,1,1,0,14.2652558,0.99,,,0,833,5826,1.24,1.07
3296,Kepler-1956 b,1,1,0,5.94371986,1.089,,,,,4391,0.68,0.67
3297,Kepler-1957 b,1,1,0,2.18662,0.944,,,,,4904,0.77,0.74
3298,Kepler-1958 b,1,1,0,9.32867332,1.65,,,0,801,5733,0.85,0.95
3299,Kepler-1959 b,1,1,0,6.3867289,1.2,,,0,811,5071,0.81,0.77
3300,Kepler-196 b,1,3,0,20.73989166,,,,,,5168,0.79,0.87
3301,Kepler-196 c,1,3,0,47.4277116,2.33,,,0,407,5132,0.77,0.81
3302,Kepler-196 d,1,3,0,122.0804233,,,,,,5168,0.79,0.87
3303,Kepler-1960 b,1,1,0,2.29792825,0.97,,,0,1524,6363,1.03,1.08
3304,Kepler-1961 b,1,1,0,5.60473269,1.1,,,0,861,5396,0.77,0.86
3305,Kepler-1962 b,1,1,0,7.99147383,1.21,,,0,913,5931,0.93,0.93
3306,Kepler-1963 b,1,1,0,1.96227924,0.83,,,0,1448,5726,0.98,0.92
3307,Kepler-1964 b,1,1,0,2.44083944,21.29,,,0,986,4803,0.7,0.75
3308,Kepler-1965 b,1,1,0,41.8673672,1.06,,,0,494,5864,0.84,0.93
3309,Kepler-1966 b,1,1,0,8.61742738,1.01,,,0,733,5009,0.84,0.8
3310,Kepler-1967 b,1,1,0,7.28170196,1.85,,,0,1087,4970,1.81,1
3311,Kepler-1968 b,1,1,0,7.28122373,1.42,,,0,743,5009,0.79,0.84
3312,Kepler-1969 b,1,1,0,6.64754478,1.72,,,0,999,6046,1.01,1.11
3313,Kepler-197 b,2,4,0,5.59931973,1.07,,,0,1143,6004,1.12,0.92
3314,Kepler-197 c,2,4,0,10.34971385,1.26,,,0,932,6004,1.12,0.92
3315,Kepler-197 d,2,4,0,15.67750191,1.42,,,0,810,6003,1.11,0.9
3316,Kepler-197 e,2,4,0,25.2099845,0.89,,,0,693,6004,1.12,0.92
3317,Kepler-1972 b,1,2,0,7.54425,0.802,2.02,2.02,0.067,,5818,1.38,1.12
3318,Kepler-1972 c,1,2,0,11.3220104,0.91,,,0,1215,6003,2.19,1.17
3319,Kepler-1976 b,1,1,0,4.9593195,,,,,,5734,1.06,1.02
3320,Kepler-1977 b,1,1,0,4.53700018,1.822,,,,,4805,0.69,0.77
3321,Kepler-1978 b,1,1,0,10.849813,2.85,,,0,651,5214,0.72,0.82
3322,Kepler-1979 b,1,1,0,18.5084526,,,,,,5690.05,0.92,1.01
3323,Kepler-198 b,1,3,0,17.78999569,,,,,,5569.29,0.95,0.98
3324,Kepler-198 c,1,3,0,49.5675359,2.44,,,0,459,5733,0.85,0.95
3325,Kepler-198 d,1,3,0,1.31184297,1.43,,,0,1562,5569,0.93,0.94
3326,Kepler-1980 b,1,1,0,33.02645384,,,,,,5671,1.34,1.01
3327,Kepler-1981 b,1,1,0,453.54212,9.23,,,0,390,5874,3.01,1.52
3328,Kepler-1982 b,1,1,0,3.82316376,1.04,,,0,1554,6597,1.49,1.31
3329,Kepler-1983 b,1,1,0,7.32849062,88.52,,,0,797,5120,0.85,0.8
3330,Kepler-1984 b,1,1,0,1.99281234,6.81,,,0,675,3638,0.42,0.45
3331,Kepler-1985 b,1,1,0,3.42065001,2.221,,,,,5370,0.97,0.88
3332,Kepler-1986 b,1,1,0,19.5489666,,,,,,5293.51,0.74,0.91
3333,Kepler-1987 b,1,4,0,2.34586,1.51,,,,,4769,0.71,0.8
3334,Kepler-1987 c,1,4,0,3.64830183,1.33,,,0,860,4769,0.71,0.8
3335,Kepler-1987 d,1,4,0,5.64491415,2.66,,,0,744,4769,0.71,0.8
3336,Kepler-1987 e,1,4,0,8.74287133,1.99,,,0,647,4750,0.73,0.78
3337,Kepler-1988 b,1,1,0,11.49499989,1.55,,,,,6033,1.79,1.13
3338,Kepler-1989 b,1,1,0,10.16102353,,,,,,5953,1.3,1.09
3339,Kepler-199 b,1,2,0,23.64219092,2.96,,,,,5709,0.88,0.96
3340,Kepler-199 c,1,2,0,67.09342695,,,,,,5698.3,0.92,1.01
3341,Kepler-1990 b,1,2,0,1.73513611,,,,,,5940,1.08,1.08
3342,Kepler-1990 c,1,2,0,4.06844201,1.1,,,0,1252,5731,1.23,1.02
3343,Kepler-1991 b,1,2,0,13.26079792,,,,,,5477,0.98,0.96
3344,Kepler-1991 c,1,2,0,22.79021423,2.18,,,0,584,5632,0.86,0.95
3345,Kepler-1992 b,1,1,0,15.611223,0.91,,,0,693,5466,0.95,0.82
3346,Kepler-1993 b,1,1,0,26.6565574,4.05,,,0,903,5159,3.06,1.37
3347,Kepler-1994 b,1,1,0,4.61225043,0.51,,,0,1032,5495,0.96,0.93
3348,Kepler-1995 b,1,1,0,73.7578875,,,,,,4693,0.8,0.75
3349,Kepler-1996 b,1,2,0,32.376183,2.26,,,0,392,4580,0.68,0.75
3350,Kepler-1996 c,1,2,0,92.7296775,2.15,,,0,267,4528,0.62,0.65
3351,Kepler-1997 b,1,1,0,26.7575859,2.51,,,0,654,6197,1.03,1.1
3352,Kepler-1998 b,1,1,0,3.03266154,0.61,,,0,1197,5725,0.88,0.87
3353,Kepler-1999 b,1,1,0,8.7396758,,,,,,4376,0.71,0.68
3354,Kepler-20 b,2,6,0,3.69611967,2.007,,9.51298,0,,,,0.94
3355,Kepler-20 c,2,6,0,10.85409783,3.03,,,0,765,5465,0.93,0.88
3356,Kepler-20 d,2,6,0,77.6115987,2.492,,12.94676,0,,,,0.94
3357,Kepler-20 e,2,6,0,6.09855603,0.84,,,0,927,5465,0.93,0.88
3358,Kepler-20 f,2,6,0,19.57758478,1.003,,,,,5495,0.96,0.95
3359,Kepler-20 g,2,6,0,34.94,,,19.96,0.15,524,5495,0.96,0.95
3360,Kepler-200 b,1,2,0,8.594777,2.54,,,0,1045,6034,1.28,1.04
3361,Kepler-200 c,1,2,0,,1.86,,,,,5785,0.99,
3362,Kepler-2000 b,1,2,0,6.38316403,,,,,,3886,0.66,0.63
3363,Kepler-2000 c,1,2,0,20.6181066,1.4,,,0,354,3769,0.56,0.59
3364,Kepler-2001 b,1,2,0,1.09001333,1.03,,,0,1417,5093,0.78,0.86
3365,Kepler-2001 c,1,2,0,14.092768,1.83,,,0,570,5013,0.69,0.76
3366,Kepler-201 b,1,2,0,25.67212848,2.73,,,0,718,6131,1.24,1.1
3367,Kepler-201 c,1,2,0,151.886,2.55,,,0,393,6133,1.24,1.18
3368,Kepler-202 b,1,2,0,4.069402,1.61,,,0,813,4763,0.66,0.68
3369,Kepler-202 c,1,2,0,16.282491,,,,,,4603.51,0.75,0.73
3370,Kepler-203 b,1,3,0,3.16269124,2.29,,,0,1234,5949,0.94,1.01
3371,Kepler-203 c,1,3,0,5.37064587,2.37,,,,,5794,1.03,1
3372,Kepler-203 d,1,3,0,11.32975018,1.27,,,0,806,5949,0.94,1.01
3373,Kepler-204 b,1,2,0,14.400974,2.53,,,,,5812,1.24,
3374,Kepler-204 c,1,2,0,25.660593,1.79,,,,,5812,1.24,
3375,Kepler-205 b,1,2,0,2.75560188,1.32,,,,672,3834,0.48,0.51
3376,Kepler-205 c,1,2,0,20.306591,1.85,,,0,407,4303,0.56,0.59
3377,Kepler-206 b,1,3,0,7.78199862,1.32,,,0,983,5762,1.14,0.98
3378,Kepler-206 c,1,3,0,13.13742,1.98,,,0,896,5986,1.27,1.02
3379,Kepler-206 d,1,3,0,23.44194,1.3,,,0,740,5986,1.27,1.02
3380,Kepler-207 b,1,3,0,1.61188718,1.09,,,0,1712,6110,1.11,1.06
3381,Kepler-207 c,1,3,0,3.0715454,1.06,,,0,1380,6110,1.11,1.06
3382,Kepler-207 d,1,3,0,5.86806802,2.31,,,0,1112,6110,1.11,1.06
3383,Kepler-208 b,1,4,0,4.22864988,1.68,,,0,1371,6220,1.33,1.12
3384,Kepler-208 c,1,4,0,7.46666941,,,,,,6000.9,1.32,1.11
3385,Kepler-208 d,1,4,0,,1.237,,,,,6054,1.26,
3386,Kepler-208 e,1,4,0,16.2596374,,,,,,6000.9,1.32,1.11
3387,Kepler-209 b,1,2,0,16.08786478,2.29,,,,,5562,0.92,0.95
3388,Kepler-209 c,1,2,0,41.74934819,,,,,,5463.31,0.96,0.96
3389,Kepler-21 b,2,1,0,2.78582124,,,,,,6248.42,1.91,1.21
3390,Kepler-210 b,1,2,0,,2.997,,,,,3914,0.71,
3391,Kepler-210 c,1,2,0,7.97266437,3.793,,,,608,4564.61,0.64,
3392,Kepler-211 b,1,2,0,4.138575,1.26,,,,,5123,0.82,
3393,Kepler-211 c,1,2,0,6.04045294,2.53,,,0,1147,5244,1.56,0.93
3394,Kepler-212 b,1,2,0,16.2580276,0.92,,,0,830,5867,1.36,1.15
3395,Kepler-212 c,1,2,0,31.80474045,2.06,,,0,615,5914,1.14,1.14
3396,Kepler-213 b,1,2,0,2.46234217,1.21,,,0,1290,5822,0.9,0.99
3397,Kepler-213 c,1,2,0,4.82297735,1.85,,,,,5744,1,1.07
3398,Kepler-214 b,1,2,0,15.66057688,2.05,,,0,758,6000,1.04,1.12
3399,Kepler-214 c,1,2,0,28.7796446,,,,,,6036.57,1.65,1.12
3400,Kepler-215 b,1,4,0,9.36059705,1.42,,,0,784,5677,0.83,0.92
3401,Kepler-215 c,1,4,0,,1.323,,,,,5648,0.91,
3402,Kepler-215 d,1,4,0,30.86478201,,,,,,5697.97,0.9,1.01
3403,Kepler-215 e,1,4,0,68.1609897,1.45,,,0,405,5677,0.83,0.92
3404,Kepler-216 b,1,2,0,7.69364042,1.91,,,0,1003,6277,1.03,1.08
3405,Kepler-216 c,1,2,0,17.40665938,2.5,,,0,764,6277,1.03,1.08
3406,Kepler-217 b,1,3,0,,2.258,,,,,6554,1.8,
3407,Kepler-217 c,1,3,0,8.58600968,1.84,,,0,1208,6167,1.69,1.14
3408,Kepler-217 d,1,3,0,3.886831,1.25,,,0,1471,6653,1.36,1.38
3409,Kepler-218 b,1,3,0,3.61930384,,,,,,5502,1.11,0.97
3410,Kepler-218 c,1,3,0,44.6996563,,,,,,5502,1.11,0.97
3411,Kepler-218 d,1,3,0,124.5249407,,,,,,5502,1.11,0.97
3412,Kepler-219 b,1,3,0,4.58546694,3.29,,,0,1307,5788,1.5,1.18
3413,Kepler-219 c,1,3,0,22.71444582,3.21,,,0,725,5778,1.33,1.15
3414,Kepler-219 d,1,3,0,47.9035211,2.56,,,0,565,5778,1.33,1.15
3415,Kepler-22 b,1,1,0,289.8623,2.38,36,36,0,262,5518,0.98,0.97
3416,Kepler-220 b,1,4,0,4.15981655,0.86,,,0,759,4499,0.64,0.64
3417,Kepler-220 c,1,4,0,,1.774,,,,,4500,0.71,0.72
3418,Kepler-220 d,1,4,0,28.1224655,1.03,,,0,426,4709,0.69,0.73
3419,Kepler-220 e,1,4,0,45.9027566,1.32,,,0,362,4709,0.69,0.73
3420,Kepler-221 b,1,4,0,2.79588244,,,,,,5284.79,0.75,0.91
3421,Kepler-221 c,1,4,0,,2.963,,,,,5260,0.77,
3422,Kepler-221 d,1,4,0,10.04156549,,,,,,5284.79,0.75,0.91
3423,Kepler-221 e,1,4,0,18.36974658,3.58,,,0,582,5244,0.81,0.83
3424,Kepler-222 b,1,3,0,3.93699478,,,,,,5154,0.85,0.87
3425,Kepler-222 c,1,3,0,10.08879895,,,,,,5154,0.85,0.87
3426,Kepler-222 d,1,3,0,28.08194365,3.75,,,0,522,5431,0.84,0.94
3427,Kepler-223 b,1,4,0,7.38441403,1.7,,,,,5746,0.98,0.98
3428,Kepler-223 c,1,4,0,9.84871,1.98,,,0,878,5832,1.03,0.95
3429,Kepler-223 d,1,4,0,14.78769446,3.63,,,,,5746,0.98,0.98
3430,Kepler-223 e,1,4,0,19.72134,2.5,,,0,696,5832,1.03,0.95
3431,Kepler-224 b,1,4,0,3.13295351,,,,,,5049,0.72,0.84
3432,Kepler-224 c,1,4,0,5.925016,2.84,,,0,798,5210,0.72,0.82
3433,Kepler-224 d,1,4,0,,2.487,,,,,5046,0.7,
3434,Kepler-224 e,1,4,0,18.643516,2.02,,,,,5093,0.71,0.78
3435,Kepler-225 b,1,2,0,6.73893995,1.36,,,0,464,3682,0.44,0.46
3436,Kepler-225 c,1,2,0,18.79419535,1.81,,,0,330,3682,0.44,0.46
3437,Kepler-226 b,1,3,0,3.94104632,1.59,,,0,1017,5559,0.81,0.88
3438,Kepler-226 c,1,3,0,5.35,2.29,45.2,45.2,,,,0.81,0.88
3439,Kepler-226 d,1,3,0,8.10904671,1.19,,,0,799,5559,0.81,0.88
3440,Kepler-227 b,1,2,0,9.488102,2.5,,,0,867,5763,0.99,0.92
3441,Kepler-227 c,1,2,0,54.4183827,2.83,,,0,443,5455,0.93,0.92
3442,Kepler-228 b,1,3,0,2.566546,1.53,,,,,6043,1.01,
3443,Kepler-228 c,1,3,0,4.13442899,,,,,,5675,1.18,1.01
3444,Kepler-228 d,1,3,0,11.09431923,4.02,,,0,835,6046,0.97,1.05
3445,Kepler-229 b,1,3,0,6.2529649,2.41,,,0,782,5126,0.74,0.83
3446,Kepler-229 c,1,3,0,16.068618,4.8,,,0,555,5099,0.7,0.79
3447,Kepler-229 d,1,3,0,41.19727955,,,,,,4881,0.75,0.8
3448,Kepler-23 b,1,3,0,7.10697755,,,,,,5861.98,1.53,1.06
3449,Kepler-23 c,1,3,0,10.742434,3.12,,,0.02,,5861.98,1.53,1.06
3450,Kepler-23 d,1,3,0,15.274299,2.2,,,,,5828,1.55,
3451,Kepler-230 b,1,2,0,32.62882975,3791.05,,,0,506,5588,0.8,0.85
3452,Kepler-230 c,1,2,0,91.77221,2.13,,,0,358,5588,0.8,0.85
3453,Kepler-231 b,1,2,0,10.06525843,1.61,,,0,426,3767,0.48,0.51
3454,Kepler-231 c,1,2,0,19.2715468,1.73,,,0,343,3767,0.48,0.51
3455,Kepler-232 b,1,2,0,4.43124259,3.07,,,0,1074,5841,0.93,1.05
3456,Kepler-232 c,1,2,0,11.37938071,3.79,,,,,5654,0.95,0.97
3457,Kepler-233 b,1,2,0,8.47237911,2.59,,,0,751,5354,0.79,0.88
3458,Kepler-233 c,1,2,0,60.4189369,,,,,,5175,0.85,0.88
3459,Kepler-234 b,1,2,0,2.71150258,3.88,,,,,6003,1.15,1.11
3460,Kepler-234 c,1,2,0,7.21204152,3.51,,,0,1015,6167,1.06,1.15
3461,Kepler-235 b,1,4,0,3.34021884,2.03,,,0,656,3950,0.49,0.5
3462,Kepler-235 c,1,4,0,7.82501206,1.22,,,0,478,3887,0.48,0.51
3463,Kepler-235 d,1,4,0,20.06037454,2.18,,,,,4067,0.53,0.54
3464,Kepler-235 e,1,4,0,46.18428829,1.9,,,,,4074,0.64,0.64
3465,Kepler-236 b,1,2,0,8.296,1.49,,,,,3758,0.47,0.49
3466,Kepler-236 c,1,2,0,23.968,1.69,,,,,3758,0.47,0.49
